Wvlgth Direct_normal_irradiance Difuse_horizn_irradiance Global_horizn_irradiance Direct_tilted_irradiance Difuse_tilted_irradiance Global_tilted_irradiance
.1099E+04 .2464E+00 .2209E-01 .7023E-01 .2417E+00 .7322E-01 .3149E+00
.1100E+04 .2224E+00 .2080E-01 .6426E-01 .2182E+00 .6805E-01 .2862E+00
.1101E+04 .2343E+00 .2136E-01 .6713E-01 .2298E+00 .7042E-01 .3002E+00
.1102E+04 .2097E+00 .1991E-01 .6088E-01 .2057E+00 .6482E-01 .2705E+00
.1103E+04 .2009E+00 .1964E-01 .5890E-01 .1971E+00 .6337E-01 .2604E+00
.1104E+04 .2030E+00 .1965E-01 .5932E-01 .1991E+00 .6359E-01 .2627E+00
.1105E+04 .2422E+00 .2175E-01 .6908E-01 .2376E+00 .7202E-01 .3096E+00
.1106E+04 .1346E+00 .1590E-01 .4218E-01 .1320E+00 .4863E-01 .1806E+00
.1107E+04 .2221E+00 .2042E-01 .6381E-01 .2178E+00 .6709E-01 .2849E+00
.1108E+04 .1570E+00 .1682E-01 .4750E-01 .1540E+00 .5282E-01 .2068E+00
.1109E+04 .1588E+00 .1683E-01 .4786E-01 .1558E+00 .5301E-01 .2088E+00
.1110E+04 .2085E+00 .2001E-01 .6075E-01 .2045E+00 .6485E-01 .2694E+00
.1111E+04 .1020E+00 .1304E-01 .3296E-01 .1000E+00 .3907E-01 .1391E+00
.1112E+04 .1615E+00 .1684E-01 .4838E-01 .1583E+00 .5325E-01 .2116E+00
.1113E+04 .6904E-01 .1026E-01 .2375E-01 .6771E-01 .2968E-01 .9740E-01
.1114E+04 .7660E-01 .1145E-01 .2641E-01 .7512E-01 .3308E-01 .1082E+00
.1115E+04 .6017E-01 .9482E-02 .2124E-01 .5901E-01 .2709E-01 .8610E-01
.1116E+04 .3417E-01 .7328E-02 .1400E-01 .3351E-01 .1978E-01 .5329E-01
.1117E+04 .5374E-02 .2716E-02 .3766E-02 .5271E-02 .6647E-02 .1192E-01
.1118E+04 .4065E-01 .8162E-02 .1610E-01 .3987E-01 .2227E-01 .6214E-01
.1119E+04 .1132E-01 .3963E-02 .6175E-02 .1110E-01 .1002E-01 .2113E-01
.1120E+04 .1308E-01 .5009E-02 .7563E-02 .1282E-01 .1255E-01 .2538E-01
.1121E+04 .2069E-01 .6680E-02 .1072E-01 .2029E-01 .1704E-01 .3733E-01
.1122E+04 .4105E-02 .2879E-02 .3681E-02 .4026E-02 .6892E-02 .1092E-01
.1123E+04 .1226E-01 .4569E-02 .6965E-02 .1203E-01 .1147E-01 .2350E-01
.1124E+04 .1015E-01 .3847E-02 .5830E-02 .9955E-02 .9638E-02 .1959E-01
.1125E+04 .1603E-01 .5170E-02 .8301E-02 .1572E-01 .1317E-01 .2889E-01
.1126E+04 .1448E-02 .1765E-02 .2048E-02 .1420E-02 .4122E-02 .5542E-02
.1127E+04 .1767E-01 .5593E-02 .9046E-02 .1733E-01 .1427E-01 .3160E-01
.1128E+04 .5473E-02 .3392E-02 .4462E-02 .5367E-02 .8167E-02 .1353E-01
.1129E+04 .5965E-02 .3586E-02 .4751E-02 .5850E-02 .8647E-02 .1450E-01
.1130E+04 .4194E-02 .2426E-02 .3245E-02 .4113E-02 .5863E-02 .9976E-02
.1131E+04 .5538E-01 .1082E-01 .2164E-01 .5432E-01 .2951E-01 .8383E-01
.1132E+04 .3763E-01 .8377E-02 .1573E-01 .3691E-01 .2236E-01 .5927E-01
.1133E+04 .1363E-01 .5225E-02 .7888E-02 .1337E-01 .1304E-01 .2641E-01
.1134E+04 .1009E-02 .1319E-02 .1516E-02 .9893E-03 .3069E-02 .4058E-02
.1135E+04 .6159E-03 .5526E-03 .6730E-03 .6041E-03 .1303E-02 .1907E-02
.1136E+04 .9089E-02 .4405E-02 .6180E-02 .8914E-02 .1076E-01 .1968E-01
.1137E+04 .4943E-01 .1029E-01 .1995E-01 .4847E-01 .2771E-01 .7618E-01
.1138E+04 .3178E-01 .7242E-02 .1345E-01 .3117E-01 .1922E-01 .5039E-01
.1139E+04 .8333E-01 .1143E-01 .2771E-01 .8172E-01 .3333E-01 .1151E+00
.1140E+04 .5523E-01 .9385E-02 .2018E-01 .5417E-01 .2616E-01 .8033E-01
.1141E+04 .3289E-01 .7075E-02 .1350E-01 .3226E-01 .1892E-01 .5117E-01
.1142E+04 .4221E-01 .8188E-02 .1643E-01 .4140E-01 .2225E-01 .6365E-01
.1143E+04 .7314E-01 .1142E-01 .2571E-01 .7173E-01 .3230E-01 .1040E+00
.1144E+04 .1422E-01 .3976E-02 .6755E-02 .1395E-01 .1023E-01 .2418E-01
.1145E+04 .1342E-01 .5016E-02 .7638E-02 .1316E-01 .1249E-01 .2565E-01
.1146E+04 .1416E-01 .5348E-02 .8114E-02 .1389E-01 .1329E-01 .2718E-01
.1147E+04 .1598E-02 .1929E-02 .2241E-02 .1568E-02 .4480E-02 .6047E-02
.1148E+04 .6132E-01 .9936E-02 .2192E-01 .6013E-01 .2779E-01 .8792E-01
.1149E+04 .4020E-01 .7792E-02 .1565E-01 .3942E-01 .2108E-01 .6050E-01
.1150E+04 .1884E-01 .4242E-02 .7923E-02 .1848E-01 .1120E-01 .2967E-01
.1151E+04 .3162E-01 .7023E-02 .1320E-01 .3101E-01 .1856E-01 .4958E-01
.1152E+04 .5082E-01 .8929E-02 .1886E-01 .4984E-01 .2452E-01 .7436E-01
.1153E+04 .5703E-01 .8654E-02 .1980E-01 .5593E-01 .2443E-01 .8036E-01
.1154E+04 .1380E-01 .4560E-02 .7256E-02 .1353E-01 .1144E-01 .2497E-01
.1155E+04 .8434E-01 .1142E-01 .2790E-01 .8272E-01 .3299E-01 .1157E+00
.1156E+04 .6833E-01 .1012E-01 .2347E-01 .6701E-01 .2865E-01 .9566E-01
.1157E+04 .9567E-01 .1147E-01 .3016E-01 .9382E-01 .3403E-01 .1279E+00
.1158E+04 .9386E-01 .1132E-01 .2965E-01 .9205E-01 .3350E-01 .1255E+00
.1159E+04 .1085E+00 .1243E-01 .3363E-01 .1064E+00 .3724E-01 .1436E+00
.1160E+04 .8873E-01 .1033E-01 .2767E-01 .8702E-01 .3080E-01 .1178E+00
.1161E+04 .1297E+00 .1281E-01 .3815E-01 .1272E+00 .3986E-01 .1670E+00
.1162E+04 .1295E+00 .1295E-01 .3826E-01 .1270E+00 .4014E-01 .1672E+00
.1163E+04 .2304E+00 .1831E-01 .6334E-01 .2260E+00 .6079E-01 .2868E+00
.1164E+04 .1756E+00 .1523E-01 .4953E-01 .1722E+00 .4914E-01 .2213E+00
.1165E+04 .1515E+00 .1436E-01 .4397E-01 .1486E+00 .4512E-01 .1937E+00
.1166E+04 .1593E+00 .1393E-01 .4505E-01 .1562E+00 .4479E-01 .2010E+00
.1167E+04 .1870E+00 .1557E-01 .5211E-01 .1834E+00 .5080E-01 .2342E+00
.1168E+04 .1900E+00 .1586E-01 .5297E-01 .1863E+00 .5167E-01 .2380E+00
.1169E+04 .1949E+00 .1605E-01 .5413E-01 .1911E+00 .5249E-01 .2436E+00
.1170E+04 .2308E+00 .1772E-01 .6281E-01 .2263E+00 .5925E-01 .2856E+00
.1171E+04 .2260E+00 .1726E-01 .6141E-01 .2216E+00 .5778E-01 .2794E+00
.1172E+04 .2435E+00 .1770E-01 .6527E-01 .2388E+00 .6021E-01 .2990E+00
.1173E+04 .2313E+00 .1759E-01 .6277E-01 .2268E+00 .5888E-01 .2857E+00
.1174E+04 .1314E+00 .1218E-01 .3784E-01 .1288E+00 .3831E-01 .1671E+00
.1175E+04 .2437E+00 .1754E-01 .6516E-01 .2390E+00 .5977E-01 .2988E+00
.1176E+04 .2842E+00 .1886E-01 .7439E-01 .2787E+00 .6610E-01 .3448E+00
.1177E+04 .2620E+00 .1838E-01 .6958E-01 .2570E+00 .6311E-01 .3201E+00
.1178E+04 .1693E+00 .1346E-01 .4654E-01 .1660E+00 .4428E-01 .2103E+00
.1179E+04 .2894E+00 .1910E-01 .7564E-01 .2838E+00 .6693E-01 .3507E+00
.1180E+04 .2332E+00 .1692E-01 .6248E-01 .2287E+00 .5730E-01 .2860E+00
.1181E+04 .2414E+00 .1746E-01 .6462E-01 .2367E+00 .5921E-01 .2959E+00
.1182E+04 .1352E+00 .1182E-01 .3824E-01 .1326E+00 .3773E-01 .1704E+00
.1183E+04 .2386E+00 .1688E-01 .6349E-01 .2340E+00 .5769E-01 .2917E+00
.1184E+04 .2162E+00 .1596E-01 .5820E-01 .2120E+00 .5376E-01 .2658E+00
.1185E+04 .1977E+00 .1528E-01 .5391E-01 .1939E+00 .5070E-01 .2446E+00
.1186E+04 .2716E+00 .1846E-01 .7152E-01 .2664E+00 .6399E-01 .3303E+00
.1187E+04 .2460E+00 .1742E-01 .6548E-01 .2413E+00 .5953E-01 .3008E+00
.1188E+04 .1327E+00 .1209E-01 .3802E-01 .1302E+00 .3813E-01 .1683E+00
.1189E+04 .2228E+00 .1580E-01 .5933E-01 .2185E+00 .5397E-01 .2725E+00
.1190E+04 .2678E+00 .1782E-01 .7014E-01 .2627E+00 .6226E-01 .3249E+00
.1191E+04 .2300E+00 .1681E-01 .6174E-01 .2256E+00 .5683E-01 .2824E+00
.1192E+04 .2777E+00 .1823E-01 .7249E-01 .2723E+00 .6403E-01 .3364E+00
.1193E+04 .2565E+00 .1734E-01 .6745E-01 .2515E+00 .6025E-01 .3118E+00
.1194E+04 .2722E+00 .1798E-01 .7117E-01 .2670E+00 .6301E-01 .3300E+00
.1195E+04 .2393E+00 .1683E-01 .6359E-01 .2347E+00 .5769E-01 .2924E+00
.1196E+04 .2209E+00 .1607E-01 .5923E-01 .2167E+00 .5444E-01 .2711E+00
.1197E+04 .2840E+00 .1834E-01 .7383E-01 .2785E+00 .6482E-01 .3434E+00
.1198E+04 .2514E+00 .1647E-01 .6559E-01 .2466E+00 .5791E-01 .3045E+00
.1199E+04 .1742E+00 .1334E-01 .4738E-01 .1709E+00 .4444E-01 .2153E+00
.1200E+04 .2549E+00 .1693E-01 .6673E-01 .2500E+00 .5925E-01 .3092E+00
.1201E+04 .2332E+00 .1631E-01 .6188E-01 .2288E+00 .5606E-01 .2848E+00
.1202E+04 .2481E+00 .1641E-01 .6488E-01 .2433E+00 .5756E-01 .3009E+00
.1203E+04 .2331E+00 .1618E-01 .6172E-01 .2286E+00 .5581E-01 .2844E+00
.1204E+04 .1718E+00 .1318E-01 .4675E-01 .1685E+00 .4395E-01 .2125E+00
.1205E+04 .2486E+00 .1639E-01 .6497E-01 .2439E+00 .5765E-01 .3015E+00
.1206E+04 .2974E+00 .1835E-01 .7647E-01 .2917E+00 .6618E-01 .3579E+00
.1207E+04 .2314E+00 .1590E-01 .6111E-01 .2269E+00 .5513E-01 .2821E+00
.1208E+04 .2438E+00 .1612E-01 .6375E-01 .2391E+00 .5671E-01 .2958E+00
.1209E+04 .2369E+00 .1547E-01 .6175E-01 .2323E+00 .5469E-01 .2870E+00
.1210E+04 .2711E+00 .1706E-01 .7002E-01 .2659E+00 .6116E-01 .3270E+00
.1211E+04 .2411E+00 .1566E-01 .6276E-01 .2364E+00 .5552E-01 .2919E+00
.1212E+04 .2192E+00 .1551E-01 .5834E-01 .2150E+00 .5335E-01 .2683E+00
.1213E+04 .2832E+00 .1767E-01 .7299E-01 .2777E+00 .6364E-01 .3414E+00
.1214E+04 .2327E+00 .1591E-01 .6138E-01 .2282E+00 .5543E-01 .2837E+00
.1215E+04 .2284E+00 .1561E-01 .6024E-01 .2240E+00 .5443E-01 .2784E+00
.1216E+04 .2858E+00 .1750E-01 .7333E-01 .2803E+00 .6358E-01 .3439E+00
.1217E+04 .2720E+00 .1696E-01 .7010E-01 .2667E+00 .6123E-01 .3280E+00
.1218E+04 .2756E+00 .1712E-01 .7098E-01 .2703E+00 .6193E-01 .3323E+00
.1219E+04 .2563E+00 .1653E-01 .6660E-01 .2513E+00 .5897E-01 .3103E+00
.1220E+04 .2762E+00 .1706E-01 .7103E-01 .2709E+00 .6190E-01 .3328E+00
.1221E+04 .2898E+00 .1740E-01 .7402E-01 .2842E+00 .6385E-01 .3481E+00
.1222E+04 .2749E+00 .1678E-01 .7050E-01 .2697E+00 .6123E-01 .3309E+00
.1223E+04 .2665E+00 .1643E-01 .6851E-01 .2614E+00 .5976E-01 .3212E+00
.1224E+04 .2614E+00 .1649E-01 .6755E-01 .2563E+00 .5947E-01 .3158E+00
.1225E+04 .2865E+00 .1719E-01 .7317E-01 .2810E+00 .6326E-01 .3443E+00
.1226E+04 .2983E+00 .1747E-01 .7575E-01 .2926E+00 .6494E-01 .3575E+00
.1227E+04 .2529E+00 .1585E-01 .6525E-01 .2480E+00 .5741E-01 .3054E+00
.1228E+04 .3021E+00 .1743E-01 .7644E-01 .2962E+00 .6524E-01 .3615E+00
.1229E+04 .2998E+00 .1739E-01 .7595E-01 .2940E+00 .6499E-01 .3590E+00
.1230E+04 .2908E+00 .1704E-01 .7385E-01 .2852E+00 .6347E-01 .3486E+00
.1231E+04 .3127E+00 .1765E-01 .7874E-01 .3067E+00 .6678E-01 .3734E+00
.1232E+04 .3086E+00 .1741E-01 .7770E-01 .3026E+00 .6592E-01 .3686E+00
.1233E+04 .2817E+00 .1669E-01 .7172E-01 .2762E+00 .6200E-01 .3383E+00
.1234E+04 .3169E+00 .1757E-01 .7948E-01 .3108E+00 .6708E-01 .3778E+00
.1235E+04 .3101E+00 .1732E-01 .7791E-01 .3042E+00 .6597E-01 .3701E+00
.1236E+04 .3160E+00 .1748E-01 .7923E-01 .3099E+00 .6689E-01 .3768E+00
.1237E+04 .3053E+00 .1716E-01 .7681E-01 .2994E+00 .6527E-01 .3647E+00
.1238E+04 .3157E+00 .1740E-01 .7909E-01 .3096E+00 .6676E-01 .3764E+00
.1239E+04 .3122E+00 .1718E-01 .7818E-01 .3062E+00 .6600E-01 .3722E+00
.1240E+04 .3123E+00 .1710E-01 .7812E-01 .3063E+00 .6587E-01 .3721E+00
.1241E+04 .3077E+00 .1706E-01 .7717E-01 .3017E+00 .6538E-01 .3671E+00
.1242E+04 .3132E+00 .1712E-01 .7832E-01 .3072E+00 .6599E-01 .3732E+00
.1243E+04 .3105E+00 .1692E-01 .7758E-01 .3045E+00 .6531E-01 .3698E+00
.1244E+04 .3074E+00 .1679E-01 .7684E-01 .3014E+00 .6476E-01 .3662E+00
.1245E+04 .3095E+00 .1683E-01 .7731E-01 .3036E+00 .6504E-01 .3686E+00
.1246E+04 .3119E+00 .1692E-01 .7786E-01 .3059E+00 .6544E-01 .3713E+00
.1247E+04 .3092E+00 .1681E-01 .7722E-01 .3032E+00 .6496E-01 .3682E+00
.1248E+04 .3074E+00 .1680E-01 .7685E-01 .3014E+00 .6478E-01 .3662E+00
.1249E+04 .3109E+00 .1685E-01 .7758E-01 .3049E+00 .6520E-01 .3701E+00
.1250E+04 .3077E+00 .1671E-01 .7683E-01 .3018E+00 .6463E-01 .3664E+00
.1251E+04 .3017E+00 .1650E-01 .7545E-01 .2959E+00 .6363E-01 .3595E+00
.1252E+04 .3047E+00 .1645E-01 .7598E-01 .2988E+00 .6379E-01 .3626E+00
.1253E+04 .2958E+00 .1626E-01 .7404E-01 .2901E+00 .6257E-01 .3526E+00
.1254E+04 .2877E+00 .1604E-01 .7224E-01 .2821E+00 .6136E-01 .3435E+00
.1255E+04 .3031E+00 .1636E-01 .7558E-01 .2973E+00 .6345E-01 .3607E+00
.1256E+04 .2835E+00 .1586E-01 .7125E-01 .2780E+00 .6060E-01 .3386E+00
.1257E+04 .2780E+00 .1564E-01 .6995E-01 .2726E+00 .5963E-01 .3322E+00
.1258E+04 .2942E+00 .1605E-01 .7353E-01 .2885E+00 .6197E-01 .3505E+00
.1259E+04 .2637E+00 .1524E-01 .6675E-01 .2586E+00 .5746E-01 .3160E+00
.1260E+04 .2683E+00 .1537E-01 .6778E-01 .2631E+00 .5817E-01 .3213E+00
.1261E+04 .2334E+00 .1446E-01 .6006E-01 .2289E+00 .5305E-01 .2819E+00
.1262E+04 .2135E+00 .1380E-01 .5552E-01 .2094E+00 .4981E-01 .2592E+00
.1263E+04 .2153E+00 .1393E-01 .5600E-01 .2112E+00 .5024E-01 .2614E+00
.1264E+04 .1760E+00 .1272E-01 .4711E-01 .1726E+00 .4405E-01 .2167E+00
.1265E+04 .2137E+00 .1375E-01 .5551E-01 .2096E+00 .4968E-01 .2593E+00
.1266E+04 .1937E+00 .1325E-01 .5108E-01 .1899E+00 .4678E-01 .2367E+00
.1267E+04 .2050E+00 .1340E-01 .5345E-01 .2010E+00 .4812E-01 .2491E+00
.1268E+04 .1801E+00 .1265E-01 .4785E-01 .1767E+00 .4424E-01 .2209E+00
.1269E+04 .4969E-01 .7781E-02 .1749E-01 .4874E-01 .2183E-01 .7057E-01
.1270E+04 .2010E+00 .1329E-01 .5256E-01 .1971E+00 .4750E-01 .2446E+00
.1271E+04 .2357E+00 .1416E-01 .6022E-01 .2312E+00 .5250E-01 .2837E+00
.1272E+04 .2380E+00 .1418E-01 .6068E-01 .2334E+00 .5273E-01 .2861E+00
.1273E+04 .2341E+00 .1406E-01 .5979E-01 .2296E+00 .5210E-01 .2817E+00
.1274E+04 .2374E+00 .1405E-01 .6044E-01 .2329E+00 .5237E-01 .2852E+00
.1275E+04 .2456E+00 .1429E-01 .6227E-01 .2408E+00 .5361E-01 .2944E+00
.1276E+04 .2527E+00 .1446E-01 .6384E-01 .2479E+00 .5461E-01 .3025E+00
.1277E+04 .2603E+00 .1457E-01 .6542E-01 .2553E+00 .5551E-01 .3108E+00
.1278E+04 .2753E+00 .1492E-01 .6870E-01 .2700E+00 .5760E-01 .3276E+00
.1279E+04 .2727E+00 .1476E-01 .6804E-01 .2674E+00 .5701E-01 .3244E+00
.1280E+04 .2708E+00 .1465E-01 .6756E-01 .2656E+00 .5659E-01 .3221E+00
.1281E+04 .2700E+00 .1437E-01 .6711E-01 .2647E+00 .5584E-01 .3206E+00
.1282E+04 .2520E+00 .1303E-01 .6227E-01 .2472E+00 .5125E-01 .2984E+00
.1283E+04 .2735E+00 .1419E-01 .6763E-01 .2683E+00 .5571E-01 .3240E+00
.1284E+04 .2804E+00 .1460E-01 .6938E-01 .2750E+00 .5720E-01 .3322E+00
.1285E+04 .2845E+00 .1471E-01 .7030E-01 .2790E+00 .5779E-01 .3368E+00
.1286E+04 .2908E+00 .1484E-01 .7166E-01 .2852E+00 .5858E-01 .3438E+00
.1287E+04 .2789E+00 .1455E-01 .6904E-01 .2735E+00 .5688E-01 .3304E+00
.1288E+04 .2801E+00 .1447E-01 .6920E-01 .2747E+00 .5678E-01 .3315E+00
.1289E+04 .2561E+00 .1391E-01 .6395E-01 .2512E+00 .5341E-01 .3046E+00
.1290E+04 .2757E+00 .1420E-01 .6805E-01 .2704E+00 .5572E-01 .3261E+00
.1291E+04 .2824E+00 .1439E-01 .6956E-01 .2770E+00 .5670E-01 .3337E+00
.1292E+04 .2382E+00 .1328E-01 .5982E-01 .2336E+00 .5036E-01 .2840E+00
.1293E+04 .2726E+00 .1408E-01 .6733E-01 .2673E+00 .5510E-01 .3224E+00
.1294E+04 .2655E+00 .1375E-01 .6561E-01 .2603E+00 .5372E-01 .3141E+00
.1295E+04 .2555E+00 .1366E-01 .6357E-01 .2505E+00 .5264E-01 .3032E+00
.1296E+04 .2289E+00 .1291E-01 .5763E-01 .2245E+00 .4864E-01 .2731E+00
.1297E+04 .2073E+00 .1215E-01 .5265E-01 .2033E+00 .4505E-01 .2484E+00
.1298E+04 .2449E+00 .1313E-01 .6098E-01 .2402E+00 .5046E-01 .2906E+00
.1299E+04 .2732E+00 .1385E-01 .6722E-01 .2679E+00 .5449E-01 .3224E+00
.1300E+04 .1939E+00 .1139E-01 .4928E-01 .1902E+00 .4215E-01 .2323E+00
.1301E+04 .2049E+00 .1180E-01 .5183E-01 .2009E+00 .4396E-01 .2449E+00
.1302E+04 .2468E+00 .1305E-01 .6126E-01 .2420E+00 .5027E-01 .2923E+00
.1303E+04 .1938E+00 .1121E-01 .4906E-01 .1900E+00 .4158E-01 .2316E+00
.1304E+04 .1349E+00 .9264E-02 .3561E-01 .1323E+00 .3218E-01 .1644E+00
.1305E+04 .2399E+00 .1271E-01 .5958E-01 .2353E+00 .4875E-01 .2840E+00
.1306E+04 .2354E+00 .1269E-01 .5867E-01 .2308E+00 .4826E-01 .2791E+00
.1307E+04 .1484E+00 .9540E-02 .3854E-01 .1456E+00 .3384E-01 .1794E+00
.1308E+04 .2018E+00 .1124E-01 .5067E-01 .1979E+00 .4210E-01 .2400E+00
.1309E+04 .2282E+00 .1255E-01 .5713E-01 .2238E+00 .4719E-01 .2709E+00
.1310E+04 .1444E+00 .9392E-02 .3761E-01 .1417E+00 .3306E-01 .1747E+00
.1311E+04 .1854E+00 .1066E-01 .4687E-01 .1818E+00 .3927E-01 .2211E+00
.1312E+04 .1814E+00 .1053E-01 .4597E-01 .1779E+00 .3861E-01 .2165E+00
.1313E+04 .1594E+00 .9829E-02 .4097E-01 .1563E+00 .3517E-01 .1915E+00
.1314E+04 .1348E+00 .8922E-02 .3525E-01 .1322E+00 .3107E-01 .1632E+00
.1315E+04 .1238E+00 .8642E-02 .3283E-01 .1214E+00 .2950E-01 .1509E+00
.1316E+04 .1728E+00 .1021E-01 .4397E-01 .1695E+00 .3701E-01 .2065E+00
.1317E+04 .1626E+00 .9796E-02 .4157E-01 .1595E+00 .3521E-01 .1947E+00
.1318E+04 .1879E+00 .1060E-01 .4732E-01 .1843E+00 .3905E-01 .2234E+00
.1319E+04 .1110E+00 .8031E-02 .2972E-01 .1089E+00 .2697E-01 .1358E+00
.1320E+04 .1152E+00 .7890E-02 .3039E-01 .1129E+00 .2697E-01 .1399E+00
.1321E+04 .1465E+00 .9210E-02 .3783E-01 .1437E+00 .3241E-01 .1761E+00
.1322E+04 .1402E+00 .9232E-02 .3663E-01 .1375E+00 .3190E-01 .1694E+00
.1323E+04 .7993E-01 .6779E-02 .2239E-01 .7839E-01 .2152E-01 .9991E-01
.1324E+04 .1118E+00 .7831E-02 .2968E-01 .1097E+00 .2639E-01 .1361E+00
.1325E+04 .1678E+00 .1001E-01 .4280E-01 .1646E+00 .3567E-01 .2003E+00
.1326E+04 .1272E+00 .8446E-02 .3330E-01 .1248E+00 .2890E-01 .1537E+00
.1327E+04 .1156E+00 .7960E-02 .3054E-01 .1133E+00 .2685E-01 .1402E+00
.1328E+04 .9076E-01 .6888E-02 .2462E-01 .8901E-01 .2246E-01 .1115E+00
.1329E+04 .4795E-01 .5013E-02 .1438E-01 .4703E-01 .1489E-01 .6192E-01
.1330E+04 .7264E-01 .6514E-02 .2070E-01 .7124E-01 .2014E-01 .9137E-01
.1331E+04 .2701E-01 .3868E-02 .9145E-02 .2649E-01 .1068E-01 .3716E-01
.1332E+04 .3119E-01 .3986E-02 .1008E-01 .3059E-01 .1125E-01 .4184E-01
.1333E+04 .4681E-01 .5583E-02 .1473E-01 .4591E-01 .1598E-01 .6189E-01
.1334E+04 .5464E-01 .4821E-02 .1550E-01 .5359E-01 .1488E-01 .6847E-01
.1335E+04 .7687E-01 .6651E-02 .2167E-01 .7539E-01 .2062E-01 .9601E-01
.1336E+04 .4953E-01 .5177E-02 .1485E-01 .4857E-01 .1523E-01 .6381E-01
.1337E+04 .4143E-01 .4469E-02 .1256E-01 .4063E-01 .1303E-01 .5366E-01
.1338E+04 .4325E-01 .4837E-02 .1329E-01 .4242E-01 .1396E-01 .5638E-01
.1339E+04 .4526E-01 .4866E-02 .1371E-01 .4438E-01 .1416E-01 .5855E-01
.1340E+04 .4846E-01 .4669E-02 .1414E-01 .4753E-01 .1395E-01 .6148E-01
.1341E+04 .3458E-01 .4544E-02 .1130E-01 .3391E-01 .1261E-01 .4653E-01
.1342E+04 .3840E-01 .4756E-02 .1226E-01 .3766E-01 .1335E-01 .5101E-01
.1343E+04 .1218E-01 .3062E-02 .5443E-02 .1195E-01 .7652E-02 .1960E-01
.1344E+04 .9246E-02 .1931E-02 .3737E-02 .9068E-02 .4937E-02 .1401E-01
.1345E+04 .1073E-01 .2720E-02 .4817E-02 .1053E-01 .6779E-02 .1731E-01
.1346E+04 .1678E-02 .1297E-02 .1625E-02 .1646E-02 .2976E-02 .4622E-02
.1347E+04 .1299E-02 .1318E-02 .1572E-02 .1274E-02 .2992E-02 .4266E-02
.1348E+04 .1234E-04 .8820E-04 .9061E-04 .1210E-04 .1947E-03 .2068E-03
.1349E+04 .5699E-04 .3081E-03 .3192E-03 .5589E-04 .6807E-03 .7366E-03
.1350E+04 .7907E-04 .3428E-03 .3582E-03 .7755E-04 .7582E-03 .8357E-03
.1351E+04 .2538E-05 .7838E-04 .7887E-04 .2489E-05 .1722E-03 .1746E-03
.1352E+04 .2210E-07 .2173E-04 .2173E-04 .2168E-07 .4766E-04 .4768E-04
.1353E+04 .3108E-09 .1233E-05 .1233E-05 .3048E-09 .2704E-05 .2705E-05
.1354E+04 .6463E-08 .4200E-05 .4201E-05 .6339E-08 .9205E-05 .9211E-05
.1355E+04 .2771E-12 .3463E-07 .3463E-07 .2717E-12 .7586E-07 .7586E-07
.1356E+04 .2685E-09 .7472E-06 .7472E-06 .2633E-09 .1636E-05 .1637E-05
.1357E+04 .2794E-09 .9996E-06 .9997E-06 .2740E-09 .2188E-05 .2189E-05
.1358E+04 .4820E-12 .4382E-07 .4382E-07 .4727E-12 .9589E-07 .9589E-07
.1359E+04 .4389E-15 .5404E-08 .5404E-08 .4304E-15 .1182E-07 .1182E-07
.1360E+04 .4365E-13 .2057E-07 .2057E-07 .4280E-13 .4498E-07 .4498E-07
.1361E+04 .6503E-20 .2315E-10 .2315E-10 .6378E-20 .5058E-10 .5058E-10
.1362E+04 .2018E-23 .6808E-13 .6808E-13 .1979E-23 .1486E-12 .1486E-12
.1363E+04 .1183E-14 .2400E-07 .2400E-07 .1160E-14 .5234E-07 .5234E-07
.1364E+04 .2825E-14 .1003E-07 .1003E-07 .2770E-14 .2185E-07 .2185E-07
.1365E+04 .4490E-26 .3878E-13 .3878E-13 .4404E-26 .8445E-13 .8445E-13
.1366E+04 .3044E-13 .1284E-06 .1284E-06 .2985E-13 .2793E-06 .2793E-06
.1367E+04 .1717E-12 .5273E-07 .5273E-07 .1684E-12 .1146E-06 .1146E-06
.1368E+04 .4368E-33 .2790E-15 .2790E-15 .4283E-33 .6059E-15 .6059E-15
.1369E+04 .3596E-14 .5789E-08 .5789E-08 .3527E-14 .1257E-07 .1257E-07
.1370E+04 .1473E-15 .2426E-08 .2426E-08 .1445E-15 .5262E-08 .5262E-08
.1371E+04 .2089E-17 .1472E-09 .1472E-09 .2049E-17 .3190E-09 .3190E-09
.1372E+04 .2120E-12 .3546E-07 .3546E-07 .2079E-12 .7677E-07 .7677E-07
.1373E+04 .2077E-10 .4987E-06 .4987E-06 .2037E-10 .1079E-05 .1079E-05
.1374E+04 .6183E-09 .2272E-05 .2272E-05 .6064E-09 .4911E-05 .4911E-05
.1375E+04 .3604E-09 .4284E-05 .4284E-05 .3534E-09 .9252E-05 .9253E-05
.1376E+04 .9717E-08 .4249E-05 .4250E-05 .9529E-08 .9168E-05 .9178E-05
.1377E+04 .4123E-08 .2085E-05 .2085E-05 .4043E-08 .4494E-05 .4499E-05
.1378E+04 .1212E-07 .1487E-04 .1487E-04 .1188E-07 .3203E-04 .3204E-04
.1379E+04 .2080E-08 .8481E-06 .8485E-06 .2040E-08 .1826E-05 .1828E-05
.1380E+04 .3599E-09 .1019E-05 .1019E-05 .3529E-09 .2191E-05 .2191E-05
.1381E+04 .1337E-10 .3323E-07 .3323E-07 .1312E-10 .7137E-07 .7138E-07
.1382E+04 .6480E-13 .2612E-07 .2612E-07 .6355E-13 .5603E-07 .5603E-07
