Wavelength (nm)	Abs. Coeff.	Band		fit (Bw)	a0 (Bw)	a1 (Bw)	a2  (Bw)		fit (Bm)	a0 (Bm)	a1 (Bm)	a2 (Bm)		fit (Bmw)	a0 (Bmw)	a1 (Bmw)	a2 (Bmw)		a1 (Bp)	a2 (Bp)	
589	0.0245047	3		1	0.61566	-0.011225	0.61341		2	0.0015469	0.016836	0.023013		1	-0.015494	0.0001817	0.0045792		0.063437	-0.13033
590	0.023618479	3		1	0.52189	-0.0072019	0.53031		2	0.0035097	0.018575	0.023844		1	-0.014462	0.00015592	0.0018002		0.089488	0
591	0.015947741	2		1	0.31084	-0.00096897	0.30672		3	-0.025824	0.00033817	-0.029097		-1	0	0	0		0.266992	0
592	0.020788396	3		1	0.6085	-0.0097635	0.61831		2	0.0021326	0.017493	0.023281		1	-0.011505	0.00015794	0.0081465		0.037697	0.16907
593	0.015050342	2		1	0.30943	-0.0076495	0.33227		1	0.012668	0	0.065669		1	0.34189	-0.00842	0.41711		-0.19913	0.49286
594	0.0168425	2		1	0.31659	-0.0078306	0.33833		1	0.024097	0	0.090547		1	-0.0015185	0.00065906	0.062296		-0.2332	0.69265
595	0.019932157	2		1	0.27014	-0.0051254	0.27733		1	0.0019894	0	0.041472		1	0.96087	-0.02826	0.97824		-0.02853	0.59023
596	0.010119545	2		1	0.2926	-0.0038712	0.2924		1	-0.011336	0	0.013499		-1	0	0	0		0.309282	0
597	0.011147588	2		1	0.23712	-0.0046026	0.23195		1	-0.021757	0	0.0021386		1	0.94749	-0.024252	0.94342		0.32183	0
598	0.008570783	2		1	0.28992	-0.0029678	0.27864		3	-0.024823	0.00030131	-0.022394		-1	0	0	0		0.424216	0
599	0.006762966	2		1	0.26247	-0.0040894	0.24083		1	1.622	-0.02664	1.5744		-1	0	0	0		0.51773	0
600	0.003814602	2		1	0.25579	-0.0043264	0.2201		1	0.72319	-0.0083013	0.66727		-1	0	0	0		0.615143	0
601	0.001681286	2		1	0.28158	-0.0029465	0.23915		1	0.58115	-0.0025773	0.51769		-1	0	0	0		0.697769	0
602	0.001207364	1		1	0.21363	0	0.17858		3	-0.020643	0	-0.047515		1	1.0738	-0.017387	1.0098		0.829094	0
603	0.000522424	1		1	0.21471	0	0.17065		0	0	0.99877543	0.042534441		-1	0	0	0		0.942698	0
604	0.000221508	1		1	0.22416	0	0.18251		1	2.2603	0.0071189	1.9482		-1	0	0	0		0.83981	0
605	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
606	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
607	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
608	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
609	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
610	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
611	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
612	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
613	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
614	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
615	0	0		0	0	0	0		0	0	0	0		0	0	0	0		0	0
